time_step,dimension,predicted_value
530,4,-0.2791506554998766
530,5,-2.2078707545156915
530,6,1.4439548866722158
530,7,9.922988628005204
530,8,1.0555721398926763
530,9,-1.1809728985017174
530,10,3.853222834792713
530,11,5.227539106988388
530,12,-2.23156140091812
530,13,1.931208711213634
530,14,7.3343497613130735
530,15,4.744924366870037
530,16,-3.970797479567114
530,17,3.878771004800802
530,18,6.931350887958609
530,19,4.315541991396325
530,20,-0.04209403049500515
530,21,-2.9966216414478133
530,22,2.311869889714074
530,23,3.709735839734381
530,24,5.271040703980784
530,25,3.5719834031011573
530,26,-2.625243475041965
530,27,1.6451689975955979
530,28,1.5603797577580523
530,29,5.927431529046393
530,30,4.52097366939591
530,31,-1.6778809658421256
530,32,3.3604426127675993
530,33,9.173354089771864
530,34,-3.329414940080977
530,35,-1.0784751557971288
530,36,-2.670301847580756
530,37,1.3725624462746664
530,38,1.8280540828944973
530,39,3.400306781448167
532,0,6.255917638001653
532,1,2.949679763031679
532,2,3.9481829606123195
532,3,5.012374515656324
532,4,-2.4130989517631782
532,5,-0.5309172972222758
532,6,0.5455791056783823
532,7,9.906792300047082
532,8,0.06233987530234564
532,9,-0.5478161763193291
532,10,3.845471219469911
532,11,5.016263866143147
532,12,-2.176739476619012
532,13,1.9291193576120105
532,14,8.293772393515857
532,15,0.5440587889196284
532,16,-3.9177230763935778
532,17,2.099229875963696
532,18,9.135332061626304
532,19,1.1145790337689867
532,20,-2.0449239613881667
532,21,-1.8807543639494446
532,22,1.4947217198048297
532,23,5.560261841152338
532,24,5.491670344575774
532,25,0.19467515969417803
532,26,-2.2546358666278077
532,27,2.076064259513193
532,28,3.8295181397861167
532,29,6.4560267417322335
532,30,2.203381698836999
532,31,-1.7532992773339393
532,32,2.917604736477172
532,33,8.411257907044384
532,34,-3.680105221810574
532,35,3.781122454361803
532,36,-0.8613450236917473
532,37,1.7527713823752311
532,38,3.2859541925790663
532,39,4.971557647974095
534,0,5.638107278244971
534,1,2.288660913521428
534,2,3.83629284297513
534,3,3.276117720016949
534,4,-2.829313024751581
534,5,1.0897413126684814
534,6,1.6886905951360116
534,7,9.670495350696175
534,8,-0.2006628059742983
534,9,0.291686312607279
534,10,4.181199826219887
534,11,4.524072409416033
534,12,-2.1790697275497033
534,13,1.7607680519398605
534,14,8.427966394641299
534,15,-2.667558936325816
534,16,-1.7857073764527047
534,17,-0.353741855831339
534,18,9.315647488141613
534,19,-0.40330259346184805
534,20,-1.1654203633720117
534,21,-1.1191491995020328
534,22,1.0097056951803296
534,23,6.533964078444307
534,24,4.196395630808978
534,25,-2.7166476502692625
534,26,-0.8873276348416853
534,27,1.7348972592219802
534,28,5.66171987431618
534,29,5.9486516440149
534,30,-1.03859627274969
534,31,-1.0209000418095733
534,32,2.3436488951818495
534,33,8.16368312967598
534,34,-0.6029310739618137
534,35,5.891010551480659
534,36,2.044873521138852
534,37,2.2627463570099358
534,38,4.745991402821138
534,39,6.7906220020969705
536,0,3.1786806011926707
536,1,1.2636369135613914
536,2,3.906672791222339
536,3,2.132059593854329
536,4,-2.3943323461013155
536,5,1.7126498700147677
536,6,3.980554928649554
536,7,8.907872147568897
536,8,-1.230356764817948
536,9,1.3104654398701827
536,10,4.898189023373536
536,11,3.5481534802685926
536,12,-2.326331801124756
536,13,1.444265541256623
536,14,8.25970445937554
536,15,-2.9354062727131094
536,16,1.6706495676080697
536,17,0.45343216442669754
536,18,9.175520728321008
536,19,0.1297269651031419
536,20,-0.1558219276091915
536,21,-0.3213898633786279
536,22,1.1645979333561012
536,23,7.034181544530256
536,24,1.6813439362134206
536,25,-3.7008914053703026
536,26,0.2956836583150467
536,27,2.164568058163309
536,28,6.781378878905853
536,29,3.6139677454464803
536,30,-3.265750025496065
536,31,0.3602692750701768
536,32,2.60311225226924
536,33,8.506107199115482
536,34,2.946534495858547
536,35,5.4570621651918625
536,36,3.282923154411404
536,37,2.7260355866725106
536,38,6.148682795120646
536,39,7.959798194375676
538,0,-0.4504543058345931
538,1,1.4159873489985484
538,2,4.350056623620117
538,3,1.397275248903975
538,4,-1.7997442695654748
538,5,1.6612234625852187
538,6,6.02224116080663
538,7,6.993374260571725
538,8,-2.7731723844561715
538,9,2.406990331838439
538,10,6.042788147867672
538,11,1.7318381088092012
538,12,-2.4242774840714008
538,13,0.7997681725272463
538,14,8.276299601181309
538,15,-0.6345543154441569
538,16,3.4417557345047207
538,17,3.9686677391394913
538,18,8.386411313821416
538,19,-0.7543472206764944
538,20,0.7254990577223537
538,21,0.5185272708767623
538,22,1.8733127133952299
538,23,7.132300409253191
538,24,-1.0093028835818314
538,25,-2.7655855543678625
538,26,0.2967714427953081
538,27,3.0967968896768365
538,28,7.221930470556276
538,29,-0.09509408999221858
538,30,-3.2770193669909204
538,31,0.6089843849151665
538,32,3.864232060714877
538,33,9.507841452884147
538,34,4.554860353646661
538,35,3.55575940603884
538,36,3.4175228734507472
538,37,3.9748480332562783
538,38,7.624302529082848
538,39,6.623336230304346
540,0,-2.4014215029277017
540,1,1.9577572651638215
540,2,4.966629402240865
540,3,0.28640779720484966
540,4,-0.9876768299564309
540,5,1.6379030465279305
540,6,7.536209758318124
540,7,4.198068404877793
540,8,-3.820266110784301
540,9,2.6987784869628406
540,10,7.362699362824125
540,11,-0.9710348153993101
540,12,-1.2902899894903626
540,13,-0.5125716784578955
540,14,7.929744745449591
540,15,2.7338913259120075
540,16,3.5918008280958515
540,17,6.372651922705354
540,18,5.1601402602111515
540,19,-2.712579796526579
540,20,2.396581241734702
540,21,2.042762042267789
540,22,2.946041197177429
540,23,6.172212168997657
540,24,-2.8855612649337674
540,25,-0.5055838668611334
540,26,0.03927343683251361
540,27,3.542901372520905
540,28,6.235922215496274
540,29,-2.7542571979491925
540,30,-0.992202846771195
540,31,-0.2411128458025923
540,32,4.6474986500225235
540,33,11.29390714321105
540,34,2.8465059340616734
540,35,1.877293562498537
540,36,3.9762658259738153
540,37,6.257456746040768
540,38,7.472953547042357
540,39,1.468648605718781
542,0,-1.0926038229136088
542,1,1.4567589287959035
542,2,5.567084362547236
542,3,-0.11790555936711478
542,4,-0.14047489641330735
542,5,1.8310491892179395
542,6,8.021453602964856
542,7,0.3146656739959992
542,8,-3.8658946613311413
542,9,1.1291714921707645
542,10,7.893659708849003
542,11,-1.7706705198679082
542,12,0.830445241375767
542,13,0.08601385731441585
542,14,7.7730960296259735
542,15,6.150396809159666
542,16,3.4045502294664307
542,17,6.093112902567601
542,18,1.4781662121450088
542,19,-2.8315689351798183
542,20,2.941292362321457
542,21,4.3559471925650675
542,22,4.121616338152056
542,23,4.1533147690015095
542,24,-3.298274545043382
542,25,1.7287349085025967
542,26,1.297644913557876
542,27,4.192092960406105
542,28,4.972014605313539
542,29,-3.6232595621290784
542,30,1.6006791139719285
542,31,0.858309935066484
542,32,5.101278986128995
542,33,11.499270928765437
542,34,-0.257489057482962
542,35,1.5545713240690437
542,36,5.224490645627492
542,37,8.257650349813119
542,38,3.4221264348412808
542,39,-3.0156483619786694
544,0,-0.585509608905636
544,1,1.5097015277409018
544,2,5.8820750080328015
544,3,0.018842446161738177
544,4,0.6615483756498675
544,5,2.6263558187074683
544,6,7.642032702996705
544,7,-2.816833823602189
544,8,-1.6395325787323083
544,9,-0.7750122617157816
544,10,7.91409289629267
544,11,0.3597789151465183
544,12,2.124626701307924
544,13,2.2051203113567084
544,14,8.377254951510523
544,15,7.613862607934308
544,16,1.9578114267087514
544,17,4.463289669843339
544,18,-0.5376261913427025
544,19,-1.8810404132881042
544,20,2.2699234263660273
544,21,6.405102057844624
544,22,4.416393714506488
544,23,0.9410845679921591
544,24,-2.763899857929096
544,25,2.3940941938429674
544,26,3.5516983828868183
544,27,4.885694271652091
544,28,2.654878692731182
544,29,-3.3415665285777703
544,30,2.789827919305127
544,31,3.693694584544404
544,32,6.9814802715967605
544,33,8.797674567991749
544,34,-3.232178085018976
544,35,2.7772162572454864
544,36,7.515796413880703
544,37,6.79377940296171
544,38,-3.1585885708800956
544,39,-2.0629254543913653
546,0,0.027425903563981446
546,1,1.8644306646718753
546,2,6.179382245588231
546,3,0.4063116097793221
546,4,1.306938188378834
546,5,3.77966299135338
546,6,6.28266363917101
546,7,-3.853131119955856
546,8,1.8097322427616869
546,9,0.2462042476021421
546,10,7.822047982264207
546,11,3.0832429536183428
546,12,1.9228536595608996
546,13,4.199818433480538
546,14,9.77598595754323
546,15,5.318337893107485
546,16,-0.5946159689170343
546,17,4.301432779813013
546,18,-0.5133126975937194
546,19,-0.8027323239422655
546,20,1.8521474539759706
546,21,7.548308422852315
546,22,3.007526556809615
546,23,-1.787952228318138
546,24,-1.6654978233823243
546,25,1.8722165898954068
546,26,5.448247140986804
546,27,4.69472106746254
546,28,-0.3524310198130711
546,29,-2.500328513322942
546,30,2.143650814678497
546,31,6.768841918142839
546,32,8.35841900380583
546,33,1.4621064530259327
546,34,-4.740622011318198
546,35,1.8097131394357853
546,36,9.632156614826675
546,37,0.6106335861396279
546,38,-5.480373191895011
546,39,0.7339162748651544
548,0,1.274703639410936
548,1,2.8168931464401434
548,2,6.320614582455284
548,3,0.7021891835613785
548,4,1.8401073214506511
548,5,4.879868879658691
548,6,4.250813509461573
548,7,-3.4696676227080956
548,8,3.536643982434003
548,9,4.173051557538299
548,10,7.899601742689332
548,11,3.2321297280889167
548,12,1.54773723819613
548,13,5.632724756036703
548,14,9.973606549762527
548,15,-0.2825093601690538
548,16,-1.137065596696476
548,17,4.9036681462397205
548,18,0.6527682503785173
548,19,0.023768212836971836
548,20,2.173433082052738
548,21,7.963862679234196
548,22,0.3335472298613793
548,23,-2.3131952565821727
548,24,-0.7477108690841081
548,25,1.5586607689812846
548,26,6.511853677748887
548,27,3.1111800180592226
548,28,-2.5613255479192687
548,29,-1.137609616942203
548,30,1.1208311042787251
548,31,8.26461954909146
548,32,5.202662948724014
548,33,-5.652687249631901
548,34,-1.7017634489958642
548,35,-1.643609387286311
548,36,9.641965499239335
548,37,-2.640556636480313
548,38,-2.851087497673059
548,39,0.5725285780812914
550,0,2.5827243108412286
550,1,4.644890388799047
550,2,5.710051270421274
550,3,0.15607704898960262
550,4,2.6501716349682125
550,5,6.051895355464611
550,6,2.223848931230604
550,7,-2.9645494634246443
550,8,3.0836498403844654
550,9,7.9939689623965045
550,10,7.126845869194847
550,11,0.09457486682638006
550,12,2.26932090199107
550,13,6.7543243857175135
550,14,7.065626722149056
550,15,-5.373640582731846
550,16,0.4851791334717099
550,17,5.458449285493618
550,18,1.903463026915177
550,19,0.33166621127474133
550,20,2.961787080727559
550,21,7.709015393312542
550,22,-2.414186362262432
550,23,-0.5265234253247533
550,24,-0.3249694586995623
550,25,1.3645204417424783
550,26,6.61899900411724
550,27,0.4760728529701735
550,28,-3.0544133027242997
550,29,-0.10747398442761175
550,30,0.8224018936620915
550,31,8.347484732780188
550,32,-0.2838068343693102
550,33,-6.661498792809272
550,34,1.7093870049467381
550,35,0.00683494213689928
550,36,9.84326368091572
550,37,-1.9252019974519299
550,38,0.4773786918920059
550,39,0.6358337563419734
552,0,3.5615825778372145
552,1,6.053332103135988
552,2,4.306473835618756
552,3,-0.29757792340828715
552,4,3.144574783090261
552,5,6.4657102994094595
552,6,-0.5618484294767241
552,7,-2.177294470476734
552,8,1.482739120432714
552,9,9.857065276215707
552,10,3.929062492490832
552,11,-2.687191522990733
552,12,2.4481349657329474
552,13,8.150721015510138
552,14,0.8240600789125003
552,15,-6.658641589614524
552,16,0.02246161902876609
552,17,6.206032513080485
552,18,2.387996677896968
552,19,0.5461493732684659
552,20,3.658633564092409
552,21,6.669172486273105
552,22,-3.0955465567867506
552,23,2.2201126668650564
552,24,0.8938538982716656
552,25,2.073451143858183
552,26,6.615873079955295
552,27,-1.42096118881144
552,28,-1.6713084034290655
552,29,0.2871850460171959
552,30,1.633101696556167
552,31,7.960317110948938
552,32,-4.569757347269954
552,33,-3.43954080547058
552,34,0.3693252610600636
552,35,2.5178616661075477
552,36,9.339013313937476
552,37,-0.9898089787677202
552,38,2.309189677006585
552,39,1.9743763501558846
554,0,4.936573752892465
554,1,6.285612703296972
554,2,1.8579687156192473
554,3,-0.4024420315748738
554,4,3.4764494126308856
554,5,6.202422174000892
554,6,-2.57017430827965
554,7,-0.31708118758921544
554,8,0.6717316087060179
554,9,10.00946414613953
554,10,0.41650113233172315
554,11,-3.2534507476347585
554,12,1.059760195415077
554,13,8.379903266993868
554,14,-4.17856451437655
554,15,-3.129661389691714
554,16,-3.1173569355429347
554,17,5.083774023558594
554,18,4.153936794079639
554,19,0.7225642419853255
554,20,4.238358217363815
554,21,5.487227572420834
554,22,-2.5029069247878324
554,23,3.8850621236117604
554,24,3.237374337622955
554,25,3.179105478513531
554,26,5.702607150689698
554,27,-2.4823620591210847
554,28,0.3577333642855758
554,29,0.7969187890165985
554,30,2.603601017038109
554,31,6.775210198496385
554,32,-5.574134297949848
554,33,1.388471892185418
554,34,0.4138394264109442
554,35,3.1123676551308055
554,36,9.03980190883555
554,37,-0.13572023897290836
554,38,3.208686463401451
554,39,3.846086662556368
556,0,6.108329269060723
556,1,4.075377840351373
556,2,-0.48868526806189694
556,3,0.25512754924623493
556,4,3.8606246102332276
556,5,5.374491531052146
556,6,-3.1595796121214788
556,7,1.7424408404999778
556,8,2.3313045196746893
556,9,9.524422665952121
556,10,-2.34979212115533
556,11,-1.1880297342801622
556,12,-0.3939924378414479
556,13,8.323332034212932
556,14,-3.2554177710754377
556,15,2.498656602751966
556,16,-2.2379569833823085
556,17,3.7734441963892906
556,18,6.198244487387657
556,19,1.5177659034423512
556,20,4.54413959589641
556,21,4.415624212092331
556,22,-1.6108957340631351
556,23,4.365111220024964
556,24,5.941877576144666
556,25,3.7792564762638747
556,26,3.4457778506363805
556,27,-2.54747840497294
556,28,1.8829656455621882
556,29,2.16641391927206
556,30,3.711982326075465
556,31,4.944457357448173
556,32,-4.402160204330469
556,33,3.9921806402198374
556,34,3.636675714483439
556,35,4.530776071985761
556,36,8.312015354879724
556,37,0.3816074914711214
556,38,3.600446095294177
556,39,6.0051540266548775
558,0,5.005480811501818
558,1,0.03245947129897386
558,2,-0.7523859961904029
558,3,0.8126241776644023
558,4,4.5584405473663585
558,5,4.159247238781045
558,6,-2.9625311877184224
558,7,2.607921515302454
558,8,5.407163409350383
558,9,7.239864001323263
558,10,-4.038285739897292
558,11,2.32860791232817
558,12,1.1342630551657218
558,13,8.290670740641518
558,14,0.7102713692867675
558,15,4.161497900464325
558,16,0.43884143372133
558,17,3.922910406274968
558,18,7.406794681518203
558,19,2.5809976748035757
558,20,4.259856237644686
558,21,3.376411474036794
558,22,-0.7296236303267915
558,23,4.376529826206743
558,24,8.02073796016811
558,25,2.591041947317789
558,26,0.9190996441682378
558,27,-1.8120248153553684
558,28,2.2742816268248367
558,29,4.040344336971525
558,30,4.547708106431464
558,31,2.4820460591372937
558,32,-3.2519344918899424
558,33,3.7313327107036085
558,34,7.6312212171999825
558,35,6.413157259702369
558,36,5.332396553023535
558,37,-0.02030775895389364
558,38,4.002846307891501
558,39,8.224690556252272
560,0,1.0356655497376956
560,1,-1.3977392882529394
560,2,-0.050232898235521406
560,3,1.671098362469516
560,4,4.959717226451244
560,5,2.8754713404343075
560,6,-2.524538302463869
560,7,2.2107739895900824
560,8,7.402799969232685
560,9,2.5623213306949344
560,10,-4.335754018058806
560,11,3.4129507383806352
560,12,5.625839191606033
560,13,8.126582593844244
560,14,1.5217217967555179
560,15,3.8982130947198623
560,16,1.743401695265454
560,17,4.887428096885582
560,18,7.755212601941845
560,19,2.318942399054822
560,20,3.51996375665016
560,21,3.0004268317294267
560,22,0.44523843795025103
560,23,4.4363855061046795
560,24,8.584431326082413
560,25,-0.4276242320968585
560,26,0.01986664473257238
560,27,-0.9037706929998852
560,28,1.8724858725068403
560,29,5.9636064947651874
560,30,4.672067888777612
560,31,-0.7147453073726256
560,32,-2.2526766372502918
560,33,1.9658732859680341
560,34,10.457839172864333
560,35,6.141898074892469
560,36,-0.15444030278052945
560,37,-0.050655442645184845
560,38,4.407725364893682
560,39,8.993808808041594
562,0,-2.8880135868757995
562,1,0.35202130130192
562,2,0.555663801691151
562,3,2.4082868577870147
562,4,5.578235857991989
562,5,1.1424152047723484
562,6,-2.167584948941916
562,7,1.4683690532055076
562,8,7.993433711901294
562,9,-1.2367046064682545
562,10,-3.3389136827082906
562,11,1.288694268311735
562,12,8.602120737180998
562,13,6.8429305884082705
562,14,-0.39756806594446614
562,15,3.9329279876316305
562,16,4.100192916886878
562,17,6.211204009524289
562,18,7.219217491847125
562,19,1.2297680184635722
562,20,3.125652543070168
562,21,3.208427144125833
562,22,1.616687069407138
562,23,5.246447403030249
562,24,7.27284418749438
562,25,-2.5944601177739774
562,26,2.0775589670700567
562,27,0.3249729397183224
562,28,2.2578561318076367
562,29,6.9287769260268135
562,30,2.5318221157013103
562,31,-2.749870673991756
562,32,-0.8247021470112316
562,33,0.6950990562479429
562,34,10.963111805169197
562,35,2.5875824716069458
562,36,-3.9170116741191503
562,37,0.5483501331037488
562,38,5.137609604841212
562,39,8.22057312132532
564,0,-4.337964082398503
564,1,3.163797763030596
564,2,2.512323675081414
564,3,3.3847240134192704
564,4,5.454636704241821
564,5,-0.6959602471385202
564,6,-1.2746121160827366
564,7,0.7855112887840441
564,8,7.958857648244819
564,9,-2.7379646967664413
564,10,-0.5979147035735641
564,11,-0.19113318931908851
564,12,8.827560227867295
564,13,5.469466019674664
564,14,-2.339196275886692
564,15,4.2839241783676645
564,16,7.776214643311616
564,17,7.1520119836204215
564,18,3.7463622223669186
564,19,-0.07615581504388391
564,20,3.4459447508123118
564,21,4.24423857042914
564,22,3.070760237176315
564,23,5.972909611432443
564,24,4.48206178319641
564,25,-3.053927991390387
564,26,3.8820657798443774
564,27,2.766862742270926
564,28,3.31041639550207
564,29,6.844813167664221
564,30,-0.6326209002044438
564,31,-2.400256927963196
564,32,0.07192738668572257
564,33,1.0206430663676274
564,34,10.711013286785775
564,35,-1.6884576330598273
564,36,-3.0821408435699125
564,37,-0.5973773927593891
564,38,5.508059820327067
564,39,6.172475955751211
566,0,-3.9431117441294163
566,1,4.095496859088085
566,2,5.959760501849949
566,3,4.0979863361316085
566,4,3.6305406569978413
566,5,-1.8432918038520498
566,6,0.10424274402300315
566,7,0.9744439215024377
566,8,7.830423854377804
566,9,-1.703816313225154
566,10,1.9148935405173704
566,11,1.4170927491695298
566,12,8.821367514968694
566,13,2.906050668543887
566,14,-3.3689736218016426
566,15,3.1010635921990084
566,16,11.164399774027126
566,17,4.472331098119721
566,18,-1.4693574129610614
566,19,0.3254906570932169
566,20,3.9048566826683313
566,21,5.9502206220615586
566,22,4.552811039442091
566,23,5.2540274950531085
566,24,1.1390717912099668
566,25,-2.484586403007003
566,26,3.8776519586573976
566,27,5.857386762597603
566,28,4.4748432727048435
566,29,4.551852483420705
566,30,-2.8486395836840486
566,31,-0.4201526631598098
566,32,0.41195533737377343
566,33,1.9362796654058168
566,34,10.011508479808258
566,35,-3.332574790340842
566,36,1.0007450501034316
566,37,-0.5969707878084531
566,38,5.214144650031393
566,39,4.650298031223128
568,0,-3.356667265905677
568,1,3.190863088438104
568,2,8.827381668108728
568,3,3.2397934532124926
568,4,0.6561783950516171
568,5,-1.5916830443184866
568,6,0.9636782470334022
568,7,2.1973665652932084
568,8,7.642355583416143
568,9,-0.056184117864438
568,10,2.9206778410164826
568,11,4.299461815701708
568,12,8.111685403780566
568,13,-1.6331849204148257
568,14,-2.6576530947929156
568,15,0.1825894347948438
568,16,11.829492738887621
568,17,0.12589751787038073
568,18,-2.76505942790655
568,19,0.45922658502883484
568,20,4.768519843065828
568,21,7.8967043782284465
568,22,4.5420602497506115
568,23,2.351497225081655
568,24,-0.7459948064016355
568,25,-1.5143143972073294
568,26,2.942818554654012
568,27,8.179251318903695
568,28,4.15423265592434
568,29,0.516910313276306
568,30,-2.8631737461869338
568,31,0.8712252848306449
568,32,1.3441250639982134
568,33,3.2172110661273683
568,34,8.94146608503534
568,35,-2.066228776818263
568,36,4.054510620084434
568,37,2.342846928484681
568,38,5.4345503711658845
568,39,2.746498329948082
570,0,-2.770550028481249
570,1,0.9002261438196831
570,2,10.212081981957427
570,3,1.1710680747549234
570,4,-1.3295558108274328
570,5,-0.3863887616054128
570,6,0.9035460166300718
570,7,3.2920175128260225
570,8,7.781569460026984
570,9,1.242644935522414
570,10,3.270110976389576
570,11,6.277848864888217
570,12,4.136409396150549
570,13,-4.882402610713255
570,14,0.40191988735444906
570,15,-0.7688757356053377
570,16,11.520045659047499
570,17,-1.1222559420901037
570,18,-0.7538746118429712
570,19,0.06294374273680499
570,20,5.369258004303429
570,21,9.375580478612218
570,22,1.577405037228985
570,23,0.3562760356279552
570,24,-0.08662904280754136
570,25,-0.6527683797508644
570,26,2.613231196546568
570,27,9.014509483627458
570,28,1.2058570085280236
570,29,-1.4800918672188952
570,30,-1.410142922928788
570,31,0.8895821858409628
570,32,2.840971675065867
570,33,4.857354281676405
570,34,7.760748421695966
570,35,-0.27493201622054286
570,36,4.704832107447477
570,37,5.372633775939219
570,38,4.552559932407839
570,39,0.012883834550245998
572,0,-1.455118503009321
572,1,-0.6729471021608948
572,2,10.023014491677735
572,3,0.5877413005935622
572,4,-1.1369251987044993
572,5,0.35126797981213925
572,6,1.589044642825029
572,7,4.650733331937115
572,8,7.876635486430652
572,9,1.478932565132414
572,10,3.5422108393115073
572,11,6.502306609566914
572,12,-0.6778600371162806
572,13,-4.510195601488402
572,14,1.6482442046802313
572,15,2.1711720697231325
572,16,11.043989809049599
572,17,-0.7321786530548908
572,18,0.9052875494507086
572,19,0.9106145316845173
572,20,5.962589076263328
572,21,8.760678326594736
572,22,-2.222315727715225
572,23,1.4260470081162384
572,24,0.7388219164003489
572,25,0.22693731602111256
572,26,2.945175365858528
572,27,8.902062748184031
572,28,-1.4590068750874907
572,29,-0.37261562949039573
572,30,-0.6201203160139009
572,31,1.1397647393351598
572,32,3.992242774161417
572,33,7.032692433689732
572,34,5.741963247231601
572,35,-0.18190667045156522
572,36,5.02657429886197
572,37,7.082854442634503
572,38,1.231431350418405
572,39,-1.6668023019638405
574,0,-0.5004182912776387
574,1,-0.8333646668890263
574,2,9.686927762908962
574,3,1.128283398323976
574,4,-1.0001861182257419
574,5,0.9583289886865611
574,6,2.621094112572277
574,7,6.357797212456495
574,8,7.401337292197799
574,9,0.7575014533644291
574,10,3.773142144595824
574,11,5.347161428156334
574,12,-3.9034571998533245
574,13,-2.132404204310597
574,14,0.43247722807861866
574,15,4.159497042091492
574,16,10.051501293352592
574,17,-1.5779741775729703
574,18,2.5235275424506045
574,19,2.8535427410140324
574,20,7.03427024077054
574,21,5.520516400983755
574,22,-3.927764647379555
574,23,3.8065546922875857
574,24,2.4951646910254572
574,25,1.041881135724371
574,26,3.842539992290634
574,27,7.895039978381499
574,28,-2.5630704827451063
574,29,2.1723634976065975
574,30,0.542315405033395
574,31,1.7434191668671373
574,32,5.438414280060622
574,33,8.265914497209666
574,34,2.1995734479258244
574,35,-0.4077273721879786
574,36,5.202722834990157
574,37,6.9703774245444645
574,38,-2.417342383198519
574,39,-0.2080805244415429
576,0,0.691369095270772
576,1,0.000995642463490709
576,2,9.462012740737938
576,3,1.2445896807889028
576,4,-1.1496231399373191
576,5,1.4149166961009016
576,6,4.103332838837956
576,7,8.14974740276247
576,8,5.1557362718236375
576,9,-0.5861605472481919
576,10,4.153281260086006
576,11,3.8729225566221803
576,12,-4.8105148367856865
576,13,0.652632380396913
576,14,0.6176373399236679
576,15,4.836895649899197
576,16,8.962669738504424
576,17,-1.782427393037781
576,18,3.883280781699814
576,19,6.127013946257526
576,20,6.767760623136983
576,21,0.05568893729066682
576,22,-3.637338263781252
576,23,3.8661084077966934
576,24,5.094806229839429
576,25,1.7906751664437646
576,26,4.652333042168758
576,27,6.312044756294243
576,28,-2.28562906443468
576,29,4.053903880550387
576,30,2.718730846581973
576,31,2.7848080285986985
576,32,6.982104465123891
576,33,6.857758160974001
576,34,-1.985380886623632
576,35,0.33553327742367933
576,36,5.419371199263035
576,37,5.431556557143315
576,38,-3.885191950261673
576,39,2.543417571602758
578,0,2.9384508280169594
578,1,1.718892292222828
578,2,9.206133127207758
578,3,0.20586340082722288
578,4,-0.8931688807985495
578,5,1.6137046557017856
578,6,5.89432077462366
578,7,8.741408594396574
578,8,0.5275406908564468
578,9,-0.9629640266498664
578,10,4.482069085333347
578,11,2.712597485256449
578,12,-4.474636328987674
578,13,2.094853720535803
578,14,2.8052710150949887
578,15,6.097434927327018
578,16,7.116655961422524
578,17,-1.7836916920542587
578,18,4.351282722475487
578,19,8.871339363797023
578,20,1.9874616254243147
578,21,-3.9063831839331264
578,22,-2.2144997749086963
578,23,1.9857673884369196
578,24,6.887880627819963
578,25,3.488738722890322
578,26,4.749411169397321
578,27,4.45000961892153
578,28,-1.4813944051591983
578,29,4.688779085811191
578,30,5.543287104721561
578,31,4.383171449066717
578,32,7.172940109100263
578,33,2.202664527142977
578,34,-3.9998465921859485
578,35,0.6391428816111234
578,36,6.1390474195702645
578,37,3.189949977861365
578,38,-3.718715645965588
578,39,4.010865273670412
580,0,5.768361686990155
580,1,4.263554605566712
580,2,7.84710138267818
580,3,-2.1008396144271257
580,4,0.5730312144107762
580,5,1.7449806412833406
580,6,7.834517038362927
580,7,6.531877333882184
580,8,-3.926579954724988
580,9,0.5572291619060902
580,10,4.7788260866176495
580,11,1.2787995736639406
580,12,-3.503411924897193
580,13,1.470173185500828
580,14,5.440954371920354
580,15,7.766018724856464
580,16,3.0702989937487413
580,17,-2.299836141933809
580,18,4.016333119578456
580,19,8.914828977662282
580,20,-3.6222505727703838
580,21,-1.480532492628028
580,22,-1.6129356632167635
580,23,0.27139811053446405
580,24,7.338116128397531
580,25,5.933978517884723
580,26,3.6141477007266
580,27,2.4849983054807234
580,28,-0.4760843125953732
580,29,4.65496937349891
580,30,8.41891687390618
580,31,4.9318578729242635
580,32,3.7498390035219558
580,33,-2.024462031583231
580,34,-2.8620736056960654
580,35,-0.7817498712607257
580,36,6.143889857429339
580,37,1.8075209959850886
580,38,-3.0446387644549526
580,39,3.8983891791958643
582,0,8.574748616678548
582,1,5.975739668951977
582,2,2.6815584987604013
582,3,-3.172914902563142
582,4,1.9673577982631227
582,5,3.86594842014276
582,6,8.317197915167295
582,7,0.6119511833994014
582,8,-5.40215271843747
582,9,0.5106092992932525
582,10,5.53152346233977
582,11,-0.0008810037834500184
582,12,-2.630841732637066
582,13,0.465418292648069
582,14,6.7035798129650885
582,15,7.266965000551612
582,16,-2.514944520993688
582,17,-1.3580123648259006
582,18,2.840257492524459
582,19,8.03517022399844
582,20,-4.421136853219368
582,21,3.4950951681932994
582,22,-0.17053749068410728
582,23,0.3111147866196716
582,24,7.532435883158125
582,25,7.46114820463781
582,26,0.36569399359489574
582,27,1.684344628935659
582,28,0.8017214169582896
582,29,5.099807704872095
582,30,10.08787927795138
582,31,2.204277877692455
582,32,-0.1788902444830316
582,33,-2.0485339724874545
582,34,-1.2229192586977837
582,35,-1.494596146768569
582,36,5.901108111849473
582,37,1.5713730408979802
582,38,-2.3954459876762315
582,39,2.8530148291917654
584,0,10.13281512204719
584,1,3.7004941298482663
584,2,-2.848204417755644
584,3,-2.042205864739213
584,4,1.1914803453593852
584,5,5.921778645664574
584,6,6.130881173421805
584,7,-5.190334280669619
584,8,-2.0602407546624577
584,9,-1.8154814723978847
584,10,5.5588748939851325
584,11,0.04605948040323449
584,12,-1.5443744002340913
584,13,-0.1917273836255788
584,14,6.89657767923902
584,15,4.449999495919496
584,16,-5.5651813005479
584,17,0.7793071405809037
584,18,3.118818434724241
584,19,7.27272181859198
